"X","goal","keyword","pattern","weight","color"
3837,14,"shrimping","\b(\d*)shrimping(\d*)\b",0.39,"#0A97D9"
3838,14,"pcbs","\b(\d*)pcbs(\d*)\b",0.39,"#0A97D9"
3839,14,"dioxin","\b(\d*)dioxin(\d*)\b",0.39,"#0A97D9"
3840,14,"toxin","\b(\d*)toxin(\d*)\b",0.39,"#0A97D9"
3841,14,"trace amounts","\b(\d*)trace amounts(\d*)\b",0.39,"#0A97D9"
3842,14,"nitrates","\b(\d*)nitrates(\d*)\b",0.39,"#0A97D9"
3843,14,"residues","\b(\d*)residues(\d*)\b",0.39,"#0A97D9"
3844,14,"dioxins","\b(\d*)dioxins(\d*)\b",0.39,"#0A97D9"
3845,14,"asbestos","\b(\d*)asbestos(\d*)\b",0.39,"#0A97D9"
3846,14,"toxins","\b(\d*)toxins(\d*)\b",0.39,"#0A97D9"
3847,14,"chromium","\b(\d*)chromium(\d*)\b",0.39,"#0A97D9"
3848,14,"toxicity","\b(\d*)toxicity(\d*)\b",0.39,"#0A97D9"
3849,14,"radioactivity","\b(\d*)radioactivity(\d*)\b",0.39,"#0A97D9"
3850,14,"solvents","\b(\d*)solvents(\d*)\b",0.39,"#0A97D9"
3851,14,"hazardous substances","\b(\d*)hazardous substances(\d*)\b",0.39,"#0A97D9"
3852,14,"hazardous chemicals","\b(\d*)hazardous chemicals(\d*)\b",0.39,"#0A97D9"
3853,14,"benzene","\b(\d*)benzene(\d*)\b",0.39,"#0A97D9"
3854,14,"chlorine","\b(\d*)chlorine(\d*)\b",0.39,"#0A97D9"
3855,14,"toxic chemicals","\b(\d*)toxic chemicals(\d*)\b",0.39,"#0A97D9"
3856,14,"pfoa","\b(\d*)pfoa(\d*)\b",0.39,"#0A97D9"
3857,14,"blueberry","\b(\d*)blueberry(\d*)\b",0.39,"#0A97D9"
3858,14,"asparagus","\b(\d*)asparagus(\d*)\b",0.39,"#0A97D9"
3859,14,"mercury","\b(\d*)mercury(\d*)\b",0.39,"#0A97D9"
3860,14,"smallmouth bass","\b(\d*)smallmouth bass(\d*)\b",0.39,"#0A97D9"
3861,14,"channel catfish","\b(\d*)channel catfish(\d*)\b",0.39,"#0A97D9"
3862,14,"oceanography","\b(\d*)oceanography(\d*)\b",0.34,"#0A97D9"
3863,14,"ecosystem","\b(\d*)ecosystem(\d*)\b",0.32,"#0A97D9"
3864,14,"lobstermen","\b(\d*)lobstermen(\d*)\b",0.32,"#0A97D9"
3865,14,"agricultural","\b(\d*)agricultural(\d*)\b",0.32,"#0A97D9"
3866,14,"trawler","\b(\d*)trawler(\d*)\b",0.32,"#0A97D9"
3867,14,"forests","\b(\d*)forests(\d*)\b",0.32,"#0A97D9"
3868,14,"ecology","\b(\d*)ecology(\d*)\b",0.32,"#0A97D9"
3869,14,"bream","\b(\d*)bream(\d*)\b",0.32,"#0A97D9"
3870,14,"plankton","\b(\d*)plankton(\d*)\b",0.32,"#0A97D9"
3871,14,"jetties","\b(\d*)jetties(\d*)\b",0.32,"#0A97D9"
3872,14,"biosphere","\b(\d*)biosphere(\d*)\b",0.32,"#0A97D9"
3873,14,"breakwater","\b(\d*)breakwater(\d*)\b",0.32,"#0A97D9"
3874,14,"dune","\b(\d*)dune(\d*)\b",0.32,"#0A97D9"
3875,14,"organisms","\b(\d*)organisms(\d*)\b",0.32,"#0A97D9"
3876,14,"seafloor","\b(\d*)seafloor(\d*)\b",0.32,"#0A97D9"
3877,14,"chesapeake bay","\b(\d*)chesapeake bay(\d*)\b",0.32,"#0A97D9"
3878,14,"harbour","\b(\d*)harbour(\d*)\b",0.32,"#0A97D9"
3879,14,"coasts","\b(\d*)coasts(\d*)\b",0.32,"#0A97D9"
3880,14,"territorial waters","\b(\d*)territorial waters(\d*)\b",0.32,"#0A97D9"
3881,14,"continental shelf","\b(\d*)continental shelf(\d*)\b",0.32,"#0A97D9"
3882,14,"deepwater","\b(\d*)deepwater(\d*)\b",0.32,"#0A97D9"
3883,14,"saltwater","\b(\d*)saltwater(\d*)\b",0.32,"#0A97D9"
3884,14,"tidal","\b(\d*)tidal(\d*)\b",0.32,"#0A97D9"
3885,14,"vessel","\b(\d*)vessel(\d*)\b",0.32,"#0A97D9"
3886,14,"eastern seaboard","\b(\d*)eastern seaboard(\d*)\b",0.32,"#0A97D9"
3887,14,"cove","\b(\d*)cove(\d*)\b",0.32,"#0A97D9"
3888,14,"antarctica","\b(\d*)antarctica(\d*)\b",0.32,"#0A97D9"
3889,14,"archipelago","\b(\d*)archipelago(\d*)\b",0.32,"#0A97D9"
3890,14,"silt","\b(\d*)silt(\d*)\b",0.32,"#0A97D9"
3891,14,"sushi","\b(\d*)sushi(\d*)\b",0.32,"#0A97D9"
3892,14,"pasta","\b(\d*)pasta(\d*)\b",0.32,"#0A97D9"
3893,14,"beef","\b(\d*)beef(\d*)\b",0.32,"#0A97D9"
3894,14,"steak","\b(\d*)steak(\d*)\b",0.32,"#0A97D9"
3895,14,"sausage","\b(\d*)sausage(\d*)\b",0.32,"#0A97D9"
3896,14,"sea lions","\b(\d*)sea lions(\d*)\b",0.32,"#0A97D9"
3897,14,"seaweed","\b(\d*)seaweed(\d*)\b",0.32,"#0A97D9"
3898,14,"bait","\b(\d*)bait(\d*)\b",0.32,"#0A97D9"
3899,14,"contaminate","\b(\d*)contaminate(\d*)\b",0.32,"#0A97D9"
3900,14,"contaminated soil","\b(\d*)contaminated soil(\d*)\b",0.32,"#0A97D9"
3901,14,"pathogens","\b(\d*)pathogens(\d*)\b",0.32,"#0A97D9"
3902,14,"radioactive","\b(\d*)radioactive(\d*)\b",0.32,"#0A97D9"
3903,14,"tritium","\b(\d*)tritium(\d*)\b",0.32,"#0A97D9"
3904,14,"pesticide","\b(\d*)pesticide(\d*)\b",0.32,"#0A97D9"
3905,14,"hazardous waste","\b(\d*)hazardous waste(\d*)\b",0.32,"#0A97D9"
3906,14,"toxic substances","\b(\d*)toxic substances(\d*)\b",0.32,"#0A97D9"
3907,14,"harmful chemicals","\b(\d*)harmful chemicals(\d*)\b",0.32,"#0A97D9"
3908,14,"chemicals","\b(\d*)chemicals(\d*)\b",0.32,"#0A97D9"
3909,14,"carcinogens","\b(\d*)carcinogens(\d*)\b",0.32,"#0A97D9"
3910,14,"volatile organic compounds","\b(\d*)volatile organic compounds(\d*)\b",0.32,"#0A97D9"
3911,14,"carcinogen","\b(\d*)carcinogen(\d*)\b",0.32,"#0A97D9"
3912,14,"potentially harmful","\b(\d*)potentially harmful(\d*)\b",0.32,"#0A97D9"
3913,14,"substances","\b(\d*)substances(\d*)\b",0.32,"#0A97D9"
3914,14,"radioactive material","\b(\d*)radioactive material(\d*)\b",0.32,"#0A97D9"
3915,14,"hydrogen sulfide","\b(\d*)hydrogen sulfide(\d*)\b",0.32,"#0A97D9"
3916,14,"vapors","\b(\d*)vapors(\d*)\b",0.32,"#0A97D9"
3917,14,"phosphorous","\b(\d*)phosphorous(\d*)\b",0.32,"#0A97D9"
3918,14,"chloride","\b(\d*)chloride(\d*)\b",0.32,"#0A97D9"
3919,14,"trout fishing","\b(\d*)trout fishing(\d*)\b",0.32,"#0A97D9"
3920,14,"bluegill","\b(\d*)bluegill(\d*)\b",0.32,"#0A97D9"
3921,14,"stripers","\b(\d*)stripers(\d*)\b",0.32,"#0A97D9"
3922,14,"marinas","\b(\d*)marinas(\d*)\b",0.32,"#0A97D9"
3923,14,"peninsula","\b(\d*)peninsula(\d*)\b",0.32,"#0A97D9"
3924,14,"potato","\b(\d*)potato(\d*)\b",0.32,"#0A97D9"
3925,14,"calamari","\b(\d*)calamari(\d*)\b",0.32,"#0A97D9"
3926,15,"conservation","\b(\d*)conservation(\d*)\b",13.36,"#56C02B"
3927,15,"wildlife","\b(\d*)wildlife(\d*)\b",6.8,"#56C02B"
3928,15,"endangered","\b(\d*)endangered(\d*)\b",5.6,"#56C02B"
3929,15,"endangered species","\b(\d*)endangered species(\d*)\b",4.9,"#56C02B"
3930,15,"biodiversity","\b(\d*)biodiversity(\d*)\b",4.15,"#56C02B"
3931,15,"species","\b(\d*)species(\d*)\b",3.45,"#56C02B"
3932,15,"forests","\b(\d*)forests(\d*)\b",3.34,"#56C02B"
3933,15,"forest","\b(\d*)forest(\d*)\b",3.27,"#56C02B"
3934,15,"forestry","\b(\d*)forestry(\d*)\b",3.16,"#56C02B"
3935,15,"invasive species","\b(\d*)invasive species(\d*)\b",2.79,"#56C02B"
3936,15,"habitat","\b(\d*)habitat(\d*)\b",2.75,"#56C02B"
3937,15,"wetlands","\b(\d*)wetlands(\d*)\b",2.72,"#56C02B"
3938,15,"reforestation","\b(\d*)reforestation(\d*)\b",2.62,"#56C02B"
3939,15,"ecological","\b(\d*)ecological(\d*)\b",2.15,"#56C02B"
3940,15,"rainforest","\b(\d*)rainforest(\d*)\b",1.86,"#56C02B"
3941,15,"ecology","\b(\d*)ecology(\d*)\b",1.83,"#56C02B"
3942,15,"environmental","\b(\d*)environmental(\d*)\b",1.79,"#56C02B"
3943,15,"habitats","\b(\d*)habitats(\d*)\b",1.72,"#56C02B"
3944,15,"preservation","\b(\d*)preservation(\d*)\b",1.66,"#56C02B"
3945,15,"extinction","\b(\d*)extinction(\d*)\b",1.62,"#56C02B"
3946,15,"desertification","\b(\d*)desertification(\d*)\b",1.52,"#56C02B"
3947,15,"deforestation","\b(\d*)deforestation(\d*)\b",1.49,"#56C02B"
3948,15,"ecosystems","\b(\d*)ecosystems(\d*)\b",1.43,"#56C02B"
3949,15,"fauna","\b(\d*)fauna(\d*)\b",1.36,"#56C02B"
3950,15,"wildlife conservation","\b(\d*)wildlife conservation(\d*)\b",1.36,"#56C02B"
3951,15,"fisheries","\b(\d*)fisheries(\d*)\b",1.36,"#56C02B"
3952,15,"ecosystem","\b(\d*)ecosystem(\d*)\b",1.35,"#56C02B"
3953,15,"wetland","\b(\d*)wetland(\d*)\b",1.29,"#56C02B"
3954,15,"nature conservancy","\b(\d*)nature conservancy(\d*)\b",1.29,"#56C02B"
3955,15,"conservationists","\b(\d*)conservationists(\d*)\b",1.29,"#56C02B"
3956,15,"conservancy","\b(\d*)conservancy(\d*)\b",1.29,"#56C02B"
3957,15,"watershed","\b(\d*)watershed(\d*)\b",1.22,"#56C02B"
3958,15,"woodlands","\b(\d*)woodlands(\d*)\b",1.22,"#56C02B"
3959,15,"elephant","\b(\d*)elephant(\d*)\b",1.16,"#56C02B"
3960,15,"chimpanzees","\b(\d*)chimpanzees(\d*)\b",1.12,"#56C02B"
3961,15,"flora","\b(\d*)flora(\d*)\b",1.07,"#56C02B"
3962,15,"animals","\b(\d*)animals(\d*)\b",1.07,"#56C02B"
3963,15,"wildlife habitat","\b(\d*)wildlife habitat(\d*)\b",1.07,"#56C02B"
3964,15,"bird species","\b(\d*)bird species(\d*)\b",1,"#56C02B"
3965,15,"frogs","\b(\d*)frogs(\d*)\b",1,"#56C02B"
3966,15,"grasslands","\b(\d*)grasslands(\d*)\b",1,"#56C02B"
3967,15,"vegetation","\b(\d*)vegetation(\d*)\b",1,"#56C02B"
3968,15,"gorilla","\b(\d*)gorilla(\d*)\b",0.93,"#56C02B"
3969,15,"climate change","\b(\d*)climate change(\d*)\b",0.93,"#56C02B"
3970,15,"tropical forests","\b(\d*)tropical forests(\d*)\b",0.93,"#56C02B"
3971,15,"amphibians","\b(\d*)amphibians(\d*)\b",0.93,"#56C02B"
3972,15,"ecologically","\b(\d*)ecologically(\d*)\b",0.93,"#56C02B"
3973,15,"otters","\b(\d*)otters(\d*)\b",0.93,"#56C02B"
3974,15,"mammals","\b(\d*)mammals(\d*)\b",0.93,"#56C02B"
3975,15,"turtles","\b(\d*)turtles(\d*)\b",0.93,"#56C02B"
3976,15,"waterways","\b(\d*)waterways(\d*)\b",0.93,"#56C02B"
3977,15,"forestland","\b(\d*)forestland(\d*)\b",0.93,"#56C02B"
3978,15,"plantation","\b(\d*)plantation(\d*)\b",0.89,"#56C02B"
3979,15,"freshwater","\b(\d*)freshwater(\d*)\b",0.87,"#56C02B"
3980,15,"coral reefs","\b(\d*)coral reefs(\d*)\b",0.86,"#56C02B"
3981,15,"watersheds","\b(\d*)watersheds(\d*)\b",0.86,"#56C02B"
3982,15,"mangroves","\b(\d*)mangroves(\d*)\b",0.86,"#56C02B"
3983,15,"tigers","\b(\d*)tigers(\d*)\b",0.86,"#56C02B"
3984,15,"leopards","\b(\d*)leopards(\d*)\b",0.86,"#56C02B"
3985,15,"timber","\b(\d*)timber(\d*)\b",0.86,"#56C02B"
3986,15,"mangrove","\b(\d*)mangrove(\d*)\b",0.86,"#56C02B"
3987,15,"rhinos","\b(\d*)rhinos(\d*)\b",0.86,"#56C02B"
3988,15,"crocodile","\b(\d*)crocodile(\d*)\b",0.85,"#56C02B"
3989,15,"restoration","\b(\d*)restoration(\d*)\b",0.83,"#56C02B"
3990,15,"rainforests","\b(\d*)rainforests(\d*)\b",0.79,"#56C02B"
3991,15,"birds","\b(\d*)birds(\d*)\b",0.79,"#56C02B"
3992,15,"logging","\b(\d*)logging(\d*)\b",0.79,"#56C02B"
3993,15,"woodland","\b(\d*)woodland(\d*)\b",0.79,"#56C02B"
3994,15,"grassland","\b(\d*)grassland(\d*)\b",0.79,"#56C02B"
3995,15,"rhino","\b(\d*)rhino(\d*)\b",0.79,"#56C02B"
3996,15,"orangutans","\b(\d*)orangutans(\d*)\b",0.79,"#56C02B"
3997,15,"fishery","\b(\d*)fishery(\d*)\b",0.72,"#56C02B"
3998,15,"mammal","\b(\d*)mammal(\d*)\b",0.72,"#56C02B"
3999,15,"amphibian","\b(\d*)amphibian(\d*)\b",0.72,"#56C02B"
4000,15,"pollinators","\b(\d*)pollinators(\d*)\b",0.72,"#56C02B"
4001,15,"forested","\b(\d*)forested(\d*)\b",0.72,"#56C02B"
4002,15,"gorillas","\b(\d*)gorillas(\d*)\b",0.72,"#56C02B"
4003,15,"plantations","\b(\d*)plantations(\d*)\b",0.65,"#56C02B"
4004,15,"invasive","\b(\d*)invasive(\d*)\b",0.65,"#56C02B"
4005,15,"biosphere","\b(\d*)biosphere(\d*)\b",0.64,"#56C02B"
4006,15,"natural resource","\b(\d*)natural resource(\d*)\b",0.64,"#56C02B"
4007,15,"otter","\b(\d*)otter(\d*)\b",0.64,"#56C02B"
4008,15,"zoo","\b(\d*)zoo(\d*)\b",0.64,"#56C02B"
4009,15,"bald eagles","\b(\d*)bald eagles(\d*)\b",0.64,"#56C02B"
4010,15,"raptors","\b(\d*)raptors(\d*)\b",0.64,"#56C02B"
4011,15,"tiger","\b(\d*)tiger(\d*)\b",0.64,"#56C02B"
4012,15,"whales","\b(\d*)whales(\d*)\b",0.64,"#56C02B"
4013,15,"creatures","\b(\d*)creatures(\d*)\b",0.64,"#56C02B"
4014,15,"insects","\b(\d*)insects(\d*)\b",0.64,"#56C02B"
4015,15,"reptiles","\b(\d*)reptiles(\d*)\b",0.64,"#56C02B"
4016,15,"lizards","\b(\d*)lizards(\d*)\b",0.64,"#56C02B"
4017,15,"monkeys","\b(\d*)monkeys(\d*)\b",0.64,"#56C02B"
4018,15,"estuaries","\b(\d*)estuaries(\d*)\b",0.64,"#56C02B"
4019,15,"turtle","\b(\d*)turtle(\d*)\b",0.64,"#56C02B"
4020,15,"koalas","\b(\d*)koalas(\d*)\b",0.64,"#56C02B"
4021,15,"iucn","\b(\d*)iucn(\d*)\b",0.63,"#56C02B"
4022,15,"sustainable","\b(\d*)sustainable(\d*)\b",0.62,"#56C02B"
4023,15,"poaching","\b(\d*)poaching(\d*)\b",0.61,"#56C02B"
4024,15,"panda","\b(\d*)panda(\d*)\b",0.6,"#56C02B"
4025,15,"environment","\b(\d*)environment(\d*)\b",0.57,"#56C02B"
4026,15,"ecologist","\b(\d*)ecologist(\d*)\b",0.57,"#56C02B"
4027,15,"aquaculture","\b(\d*)aquaculture(\d*)\b",0.57,"#56C02B"
4028,15,"wwf","\b(\d*)wwf(\d*)\b",0.57,"#56C02B"
4029,15,"ecotourism","\b(\d*)ecotourism(\d*)\b",0.57,"#56C02B"
4030,15,"groundwater","\b(\d*)groundwater(\d*)\b",0.57,"#56C02B"
4031,15,"public lands","\b(\d*)public lands(\d*)\b",0.57,"#56C02B"
4032,15,"animal","\b(\d*)animal(\d*)\b",0.57,"#56C02B"
4033,15,"waterfowl","\b(\d*)waterfowl(\d*)\b",0.57,"#56C02B"
4034,15,"wilderness","\b(\d*)wilderness(\d*)\b",0.57,"#56C02B"
4035,15,"corals","\b(\d*)corals(\d*)\b",0.57,"#56C02B"
4036,15,"invertebrates","\b(\d*)invertebrates(\d*)\b",0.57,"#56C02B"
4037,15,"creature","\b(\d*)creature(\d*)\b",0.57,"#56C02B"
4038,15,"reefs","\b(\d*)reefs(\d*)\b",0.57,"#56C02B"
4039,15,"preserve","\b(\d*)preserve(\d*)\b",0.57,"#56C02B"
4040,15,"aquatic","\b(\d*)aquatic(\d*)\b",0.57,"#56C02B"
4041,15,"trees","\b(\d*)trees(\d*)\b",0.57,"#56C02B"
4042,15,"estuary","\b(\d*)estuary(\d*)\b",0.57,"#56C02B"
4043,15,"coral reef","\b(\d*)coral reef(\d*)\b",0.57,"#56C02B"
4044,15,"lakes","\b(\d*)lakes(\d*)\b",0.57,"#56C02B"
4045,15,"owl","\b(\d*)owl(\d*)\b",0.57,"#56C02B"
4046,15,"toad","\b(\d*)toad(\d*)\b",0.57,"#56C02B"
4047,15,"soil erosion","\b(\d*)soil erosion(\d*)\b",0.57,"#56C02B"
4048,15,"lizard","\b(\d*)lizard(\d*)\b",0.57,"#56C02B"
4049,15,"cheetah","\b(\d*)cheetah(\d*)\b",0.57,"#56C02B"
4050,15,"monkey","\b(\d*)monkey(\d*)\b",0.57,"#56C02B"
4051,15,"snake","\b(\d*)snake(\d*)\b",0.57,"#56C02B"
4052,15,"squirrel","\b(\d*)squirrel(\d*)\b",0.57,"#56C02B"
4053,15,"bioremediation","\b(\d*)bioremediation(\d*)\b",0.55,"#56C02B"
4054,15,"biological diversity","\b(\d*)biological diversity(\d*)\b",0.53,"#56C02B"
4055,15,"environmental conservation","\b(\d*)environmental conservation(\d*)\b",0.53,"#56C02B"
4056,15,"primates","\b(\d*)primates(\d*)\b",0.51,"#56C02B"
4057,15,"climate","\b(\d*)climate(\d*)\b",0.5,"#56C02B"
4058,15,"agricultural","\b(\d*)agricultural(\d*)\b",0.5,"#56C02B"
4059,15,"horticulture","\b(\d*)horticulture(\d*)\b",0.5,"#56C02B"
4060,15,"conservationist","\b(\d*)conservationist(\d*)\b",0.5,"#56C02B"
4061,15,"global warming","\b(\d*)global warming(\d*)\b",0.5,"#56C02B"
4062,15,"critically endangered","\b(\d*)critically endangered(\d*)\b",0.5,"#56C02B"
4063,15,"natural resources","\b(\d*)natural resources(\d*)\b",0.5,"#56C02B"
4064,15,"wildlife federation","\b(\d*)wildlife federation(\d*)\b",0.5,"#56C02B"
4065,15,"elk","\b(\d*)elk(\d*)\b",0.5,"#56C02B"
4066,15,"raptor","\b(\d*)raptor(\d*)\b",0.5,"#56C02B"
4067,15,"reptile","\b(\d*)reptile(\d*)\b",0.5,"#56C02B"
4068,15,"oceans","\b(\d*)oceans(\d*)\b",0.5,"#56C02B"
4069,15,"polar bears","\b(\d*)polar bears(\d*)\b",0.5,"#56C02B"
4070,15,"land trust","\b(\d*)land trust(\d*)\b",0.5,"#56C02B"
4071,15,"agriculture","\b(\d*)agriculture(\d*)\b",0.5,"#56C02B"
4072,15,"foresters","\b(\d*)foresters(\d*)\b",0.5,"#56C02B"
4073,15,"felling","\b(\d*)felling(\d*)\b",0.5,"#56C02B"
4074,15,"riparian","\b(\d*)riparian(\d*)\b",0.5,"#56C02B"
4075,15,"environmentally sensitive","\b(\d*)environmentally sensitive(\d*)\b",0.5,"#56C02B"
4076,15,"migratory birds","\b(\d*)migratory birds(\d*)\b",0.5,"#56C02B"
4077,15,"foxes","\b(\d*)foxes(\d*)\b",0.5,"#56C02B"
4078,15,"salamanders","\b(\d*)salamanders(\d*)\b",0.5,"#56C02B"
4079,15,"crocodiles","\b(\d*)crocodiles(\d*)\b",0.5,"#56C02B"
4080,15,"lions","\b(\d*)lions(\d*)\b",0.5,"#56C02B"
4081,15,"cats","\b(\d*)cats(\d*)\b",0.5,"#56C02B"
4082,15,"grizzly","\b(\d*)grizzly(\d*)\b",0.5,"#56C02B"
4083,15,"jungle","\b(\d*)jungle(\d*)\b",0.5,"#56C02B"
4084,15,"rabbit","\b(\d*)rabbit(\d*)\b",0.5,"#56C02B"
4085,15,"dinosaur","\b(\d*)dinosaur(\d*)\b",0.5,"#56C02B"
4086,15,"hippos","\b(\d*)hippos(\d*)\b",0.5,"#56C02B"
4087,15,"zebra","\b(\d*)zebra(\d*)\b",0.48,"#56C02B"
4088,15,"wolves","\b(\d*)wolves(\d*)\b",0.43,"#56C02B"
4089,15,"natural history","\b(\d*)natural history(\d*)\b",0.43,"#56C02B"
4090,15,"animal welfare","\b(\d*)animal welfare(\d*)\b",0.43,"#56C02B"
4091,15,"nature","\b(\d*)nature(\d*)\b",0.43,"#56C02B"
4092,15,"redd","\b(\d*)redd(\d*)\b",0.43,"#56C02B"
4093,15,"ecologists","\b(\d*)ecologists(\d*)\b",0.43,"#56C02B"
4094,15,"fish","\b(\d*)fish(\d*)\b",0.43,"#56C02B"
4095,15,"dnr","\b(\d*)dnr(\d*)\b",0.43,"#56C02B"
4096,15,"bobcats","\b(\d*)bobcats(\d*)\b",0.43,"#56C02B"
4097,15,"parks","\b(\d*)parks(\d*)\b",0.43,"#56C02B"
4098,15,"white tailed deer","\b(\d*)white tailed deer(\d*)\b",0.43,"#56C02B"
4099,15,"lynx","\b(\d*)lynx(\d*)\b",0.43,"#56C02B"
4100,15,"environmental protection","\b(\d*)environmental protection(\d*)\b",0.43,"#56C02B"
4101,15,"antelope","\b(\d*)antelope(\d*)\b",0.43,"#56C02B"
4102,15,"manatee","\b(\d*)manatee(\d*)\b",0.43,"#56C02B"
4103,15,"clean water","\b(\d*)clean water(\d*)\b",0.43,"#56C02B"
4104,15,"wildlife refuge","\b(\d*)wildlife refuge(\d*)\b",0.43,"#56C02B"
4105,15,"bald eagle","\b(\d*)bald eagle(\d*)\b",0.43,"#56C02B"
4106,15,"organisms","\b(\d*)organisms(\d*)\b",0.43,"#56C02B"
4107,15,"sea creatures","\b(\d*)sea creatures(\d*)\b",0.43,"#56C02B"
4108,15,"polar bear","\b(\d*)polar bear(\d*)\b",0.43,"#56C02B"
4109,15,"flowering plants","\b(\d*)flowering plants(\d*)\b",0.43,"#56C02B"
4110,15,"seabirds","\b(\d*)seabirds(\d*)\b",0.43,"#56C02B"
4111,15,"water resources","\b(\d*)water resources(\d*)\b",0.43,"#56C02B"
4112,15,"forester","\b(\d*)forester(\d*)\b",0.43,"#56C02B"
4113,15,"hardwoods","\b(\d*)hardwoods(\d*)\b",0.43,"#56C02B"
4114,15,"timberland","\b(\d*)timberland(\d*)\b",0.43,"#56C02B"
4115,15,"landscapes","\b(\d*)landscapes(\d*)\b",0.43,"#56C02B"
4116,15,"tortoises","\b(\d*)tortoises(\d*)\b",0.43,"#56C02B"
4117,15,"panther","\b(\d*)panther(\d*)\b",0.43,"#56C02B"
4118,15,"wildlife refuges","\b(\d*)wildlife refuges(\d*)\b",0.43,"#56C02B"
4119,15,"grasses","\b(\d*)grasses(\d*)\b",0.43,"#56C02B"
4120,15,"critters","\b(\d*)critters(\d*)\b",0.43,"#56C02B"
4121,15,"biomass","\b(\d*)biomass(\d*)\b",0.43,"#56C02B"
4122,15,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b",0.43,"#56C02B"
4123,15,"cropland","\b(\d*)cropland(\d*)\b",0.43,"#56C02B"
4124,15,"upland","\b(\d*)upland(\d*)\b",0.43,"#56C02B"
4125,15,"frog","\b(\d*)frog(\d*)\b",0.43,"#56C02B"
4126,15,"coyote","\b(\d*)coyote(\d*)\b",0.43,"#56C02B"
4127,15,"loggers","\b(\d*)loggers(\d*)\b",0.43,"#56C02B"
4128,15,"cat","\b(\d*)cat(\d*)\b",0.43,"#56C02B"
4129,15,"giraffe","\b(\d*)giraffe(\d*)\b",0.43,"#56C02B"
4130,15,"shark","\b(\d*)shark(\d*)\b",0.43,"#56C02B"
4131,15,"cougar","\b(\d*)cougar(\d*)\b",0.43,"#56C02B"
4132,15,"apes","\b(\d*)apes(\d*)\b",0.43,"#56C02B"
4133,15,"hunting","\b(\d*)hunting(\d*)\b",0.4,"#56C02B"
4134,15,"sustainable development","\b(\d*)sustainable development(\d*)\b",0.36,"#56C02B"
4135,15,"sustainability","\b(\d*)sustainability(\d*)\b",0.36,"#56C02B"
4136,15,"unep","\b(\d*)unep(\d*)\b",0.36,"#56C02B"
4137,15,"wildlife conservation society","\b(\d*)wildlife conservation society(\d*)\b",0.36,"#56C02B"
4138,15,"eco","\b(\d*)eco(\d*)\b",0.36,"#56C02B"
4139,15,"wildlife resources","\b(\d*)wildlife resources(\d*)\b",0.36,"#56C02B"
4140,15,"deer herd","\b(\d*)deer herd(\d*)\b",0.36,"#56C02B"
4141,15,"marine mammal","\b(\d*)marine mammal(\d*)\b",0.36,"#56C02B"
4142,15,"bobcat","\b(\d*)bobcat(\d*)\b",0.36,"#56C02B"
4143,15,"audubon","\b(\d*)audubon(\d*)\b",0.36,"#56C02B"
4144,15,"cougars","\b(\d*)cougars(\d*)\b",0.36,"#56C02B"
4145,15,"audubon society","\b(\d*)audubon society(\d*)\b",0.36,"#56C02B"
4146,15,"biologists","\b(\d*)biologists(\d*)\b",0.36,"#56C02B"
4147,15,"subspecies","\b(\d*)subspecies(\d*)\b",0.36,"#56C02B"
4148,15,"humans","\b(\d*)humans(\d*)\b",0.36,"#56C02B"
4149,15,"manatees","\b(\d*)manatees(\d*)\b",0.36,"#56C02B"
4150,15,"primate","\b(\d*)primate(\d*)\b",0.36,"#56C02B"
4151,15,"biologist","\b(\d*)biologist(\d*)\b",0.36,"#56C02B"
4152,15,"water quality","\b(\d*)water quality(\d*)\b",0.36,"#56C02B"
4153,15,"river watershed","\b(\d*)river watershed(\d*)\b",0.36,"#56C02B"
4154,15,"nature reserve","\b(\d*)nature reserve(\d*)\b",0.36,"#56C02B"
4155,15,"forest fires","\b(\d*)forest fires(\d*)\b",0.36,"#56C02B"
4156,15,"pines","\b(\d*)pines(\d*)\b",0.36,"#56C02B"
4157,15,"marsh","\b(\d*)marsh(\d*)\b",0.36,"#56C02B"
4158,15,"floodplain","\b(\d*)floodplain(\d*)\b",0.36,"#56C02B"
4159,15,"ponds","\b(\d*)ponds(\d*)\b",0.36,"#56C02B"
4160,15,"rivers","\b(\d*)rivers(\d*)\b",0.36,"#56C02B"
4161,15,"headwaters","\b(\d*)headwaters(\d*)\b",0.36,"#56C02B"
4162,15,"sea turtles","\b(\d*)sea turtles(\d*)\b",0.36,"#56C02B"
4163,15,"marine mammals","\b(\d*)marine mammals(\d*)\b",0.36,"#56C02B"
4164,15,"eagles","\b(\d*)eagles(\d*)\b",0.36,"#56C02B"
4165,15,"owls","\b(\d*)owls(\d*)\b",0.36,"#56C02B"
4166,15,"overfishing","\b(\d*)overfishing(\d*)\b",0.36,"#56C02B"
4167,15,"jaguar","\b(\d*)jaguar(\d*)\b",0.36,"#56C02B"
4168,15,"songbirds","\b(\d*)songbirds(\d*)\b",0.36,"#56C02B"
4169,15,"soils","\b(\d*)soils(\d*)\b",0.36,"#56C02B"
4170,15,"shorelines","\b(\d*)shorelines(\d*)\b",0.36,"#56C02B"
4171,15,"glaciers","\b(\d*)glaciers(\d*)\b",0.36,"#56C02B"
4172,15,"tropical","\b(\d*)tropical(\d*)\b",0.36,"#56C02B"
