SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE.................,...............................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME....................................................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT........................................,.........................
8803,RNR,USC-300O,252,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,0,OFFICE,0,Registrar's Office,OFC,10,3/19/2020,7/3/2020,University of Southern California,
8860,RNR,USC-300O,111,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,0,OFFICE,0,Registrar's Office,OFC,10,2/25/2020,6/14/2020,University of Southern California,
8831,RNR,USC-300O,165,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,2,OFFICE,2,Registrar's Office,OFC,10,1/8/2020,5/22/2020,University of Southern California,
8808,RNR,USC-300O,245,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,7,OFFICE,7,Registrar's Office,OFC,10,1/7/2020,5/1/2020,University of Southern California,
8826,RNR,USC-300O,455,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,10,OFFICE,10,Registrar's Office,OFC,10,1/2/2020,4/30/2020,University of Southern California,
8840,RNR,USC-300O,146,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,4,OFFICE,4,Registrar's Office,OFC,10,2/14/2020,6/5/2020,University of Southern California,
8811,RNR,USC-300O,520,12,16,Off-Campus Studies,,C,Y,TBA,TBA,,1,OFF CAMPUS,1,Registrar's Office,OFC,4,2/5/2020,5/9/2020,University of Southern California,
8833,RNR,USC-300O,139,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,7,OFFICE,7,Registrar's Office,OFC,10,1/3/2020,5/22/2020,University of Southern California,
8816,RNR,USC-300O,939,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,8,OFFICE,8,Registrar's Office,OFC,10,1/26/2020,5/9/2020,University of Southern California,
8836,RNR,USC-300O,478,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,5,OFFICE,5,Registrar's Office,OFC,10,2/5/2020,5/16/2020,University of Southern California,
8810,RNR,USC-300O,246,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,7,OFFICE,7,Registrar's Office,OFC,10,1/30/2020,5/22/2020,University of Southern California,
8804,RNR,USC-300O,788,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,8,OFFICE,8,Registrar's Office,OFC,10,1/26/2020,5/25/2020,University of Southern California,
8818,RNR,USC-300O,247,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,8,OFFICE,8,Registrar's Office,OFC,10,1/3/2020,6/13/2020,University of Southern California,
8856,RNR,USC-300O,161,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,8,OFFICE,8,Registrar's Office,OFC,10,2/7/2020,6/28/2020,University of Southern California,
8854,RNR,USC-300O,168,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,0,OFFICE,0,Registrar's Office,OFC,10,1/13/2020,5/2/2020,University of Southern California,
8828,RNR,USC-300O,461,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,6,OFFICE,6,Registrar's Office,OFC,10,1/6/2020,5/8/2020,University of Southern California,
8800,RNR,USC-300O,249,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,0,OFFICE,0,Registrar's Office,OFC,10,2/17/2020,5/29/2020,University of Southern California,
8864,RNR,USC-300O,130,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,7,OFFICE,7,Registrar's Office,OFC,15,1/25/2020,5/17/2020,University of Southern California,
8817,RNR,USC-300O,158,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,10,OFFICE,10,Registrar's Office,OFC,10,1/13/2020,4/17/2020,University of Southern California,
8830,RNR,USC-300O,123,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,6,OFFICE,6,Registrar's Office,OFC,10,1/8/2020,4/30/2020,University of Southern California,
8801,RNR,USC-300O,463,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,1,OFFICE,1,Registrar's Office,OFC,30,2/27/2020,6/14/2020,University of Southern California,
8842,RNR,USC-300O,140,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,9,OFFICE,9,Registrar's Office,OFC,10,1/6/2020,4/10/2020,University of Southern California,
8812,RNR,USC-300O,707,1,18,Off-Campus Studies,,C,Y,TBA,TBA,,0,OFFICE,0,Registrar's Office,OFC,10,1/31/2020,5/9/2020,University of Southern California,
8912,RNR,USC-500O,454,12,12,Off Campus Studies,,C,Y,TBA,TBA,,0,OFF CAMPUS,0,Registrar's Office,OFC,2,1/6/2020,4/11/2020,University of Southern California,
8920,RNR,USC-500O,706,9,15,Off Campus Studies,,C,Y,TBA,TBA,,0,OFF CAMPUS,0,Registrar's Office,OFC,1,3/15/2020,7/15/2020,University of Southern California,
8902,RNR,USC-500O,686,9,15,Off Campus Studies,,C,Y,TBA,TBA,,0,OFF CAMPUS,0,Registrar's Office,OFC,2,2/14/2020,6/8/2020,University of Southern California,
8926,RNR,USC-500O,152,6,12,Off Campus Studies,,C,Y,TBA,TBA,,1,OFF CAMPUS,1,Registrar's Office,OFC,2,1/7/2020,3/12/2020,University of Southern California,
5001,RNR,USC-500O,814,3,5,Off Campus Studies,,C,Y,TBA,TBA,,0,A           OFFICE,0,Registrar's Office,OFC,3,1/2/2020,3/17/2020,University of Southern California,
8927,RNR,USC-500O,279,0,0,Off Campus Studies,,C,Y,TBA,TBA,,57,OFF CAMPUS,57,Registrar's Office,OFC,60,1/20/2020,4/3/2020,University of Southern California,
8900,RNR,USC-700O,103,2.5,2.5,Off-Campus Studies,,C,Y,TBA,TBA,,1,OFFICE,1,Registrar's Office,UPC,1,1/13/2020,5/1/2020,University of Southern California,
8904,RNR,USC-700O,103,2.5,2.5,Off-Campus Studies,,C,Y,TBA,TBA,,1,OFFICE,1,Registrar's Office,UPC,1,1/13/2020,5/1/2020,University of Southern California,
8901,RNR,USC-700O,103,2.5,2.5,Off-Campus Studies,,C,N,TBA,TBA,,1,OFFICE,1,Registrar's Office,UPC,1,1/13/2020,5/1/2020,University of Southern California,
8903,RNR,USC-700O,103,2.5,2.5,Off-Campus Studies,,C,Y,TBA,TBA,,1,OFFICE,1,Registrar's Office,UPC,1,1/13/2020,5/1/2020,University of Southern California,
69000,SOWK,NURS-500,374,2,2,Bridge Course,,C,Y,10:00,12:00,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,14,1/13/2020,3/14/2020,Nursing,
69004,SOWK,NURS-501,353,4,4,Pathophysiology for Advanced,Nursing Practice,C,Y,9:30,11:00,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69002,SOWK,NURS-501,353,4,4,Pathophysiology for Advanced,Nursing Practice,C,Y,14:30,16:00,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69003,SOWK,NURS-501,353,4,4,Pathophysiology for Advanced,Nursing Practice,C,Y,9:00,10:30,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69009,SOWK,NURS-502,353,3,3,Advanced Health Assessment Ac,ross the Life Span,C,Y,16:15,17:30,H,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69006,SOWK,NURS-502,353,3,3,Advanced Health Assessment Ac,ross the Life Span,C,Y,11:00,12:15,T,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69008,SOWK,NURS-502,353,3,3,Advanced Health Assessment Ac,ross the Life Span,C,Y,11:00,12:15,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69007,SOWK,NURS-502,353,3,3,Advanced Health Assessment Ac,ross the Life Span,C,Y,11:00,12:15,W,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69011,SOWK,NURS-503,353,3,3,Theory: Clinical Management o,f Adult Patients,C,Y,12:45,14:00,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69010,SOWK,NURS-503,353,3,3,Theory: Clinical Management o,f Adult Patients,C,Y,12:45,14:00,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69012,SOWK,NURS-503,353,3,3,Theory: Clinical Management o,f Adult Patients,C,Y,12:45,14:00,H,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69013,SOWK,NURS-504,353,3,3,Pharmacology for Advanced Pra,ctice Nursing,C,Y,9:00,10:15,T,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69014,SOWK,NURS-504,353,3,3,Pharmacology for Advanced Pra,ctice Nursing,C,Y,11:00,12:15,W,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69015,SOWK,NURS-504,353,3,3,Pharmacology for Advanced Pra,ctice Nursing,C,Y,9:00,10:15,H,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69020,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,14:30,15:30,H,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69018,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,16:15,17:15,W,4,A           VAC,4,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69017,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,14:30,15:30,T,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69019,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,14:30,15:30,H,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69021,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,16:15,17:15,H,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69016,SOWK,NURS-505,353,3,3,Clinical Practicum: Managemen,t of Adult Patients,C,Y,12:45,13:45,T,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69024,SOWK,NURS-507,353,3,3,Theory: Clinical Management o,f the Childbearing/Childrearing,C,Y,11:00,12:15,H,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69022,SOWK,NURS-507,353,3,3,Theory: Clinical Management o,f the Childbearing/Childrearing,C,Y,11:00,12:15,T,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69023,SOWK,NURS-507,353,3,3,Theory: Clinical Management o,f the Childbearing/Childrearing,C,Y,12:45,14:00,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69026,SOWK,NURS-600,353,3,3,Theory: Clinical Management o,f Adult Patients with Complex M,C,Y,9:00,10:15,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69027,SOWK,NURS-600,353,3,3,Theory: Clinical Management o,f Adult Patients with Complex M,C,Y,14:30,15:45,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69028,SOWK,NURS-600,353,3,3,Theory: Clinical Management o,f Adult Patients with Complex M,C,Y,9:00,10:15,H,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69029,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,15:30,16:30,T,4,A           VAC,4,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69031,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,18:30,19:30,T,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69032,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,14:30,15:30,W,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69034,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,12:45,13:45,H,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69033,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,18:30,19:30,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69030,SOWK,NURS-601,353,3,3,Clinical Practicum: Managemen,t of the Childbearing/Childrear,C,Y,17:00,18:00,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69037,SOWK,NURS-602,353,3,3,Research/Analytical Methods,,C,Y,11:00,12:15,W,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69038,SOWK,NURS-602,353,3,3,Research/Analytical Methods,,C,Y,12:45,14:00,W,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69036,SOWK,NURS-602,353,3,3,Research/Analytical Methods,,C,Y,11:00,12:15,T,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69039,SOWK,NURS-603,353,3,3,Transforming Research Evidenc,e into Practice,C,Y,12:45,14:00,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69041,SOWK,NURS-603,353,3,3,Transforming Research Evidenc,e into Practice,C,Y,9:00,10:15,H,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69042,SOWK,NURS-603,353,3,3,Transforming Research Evidenc,e into Practice,C,Y,11:00,12:15,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69040,SOWK,NURS-603,353,3,3,Transforming Research Evidenc,e into Practice,C,Y,14:30,15:45,T,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69045,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,14:30,15:30,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69044,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,18:00,19:00,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69046,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,16:15,17:15,W,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69043,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,11:00,12:00,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69048,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,14:30,15:30,H,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69047,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,12:30,13:30,H,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69049,SOWK,NURS-604,353,3,3,Clinical Practicum: Managemen,t of Adult Patients with Comple,C,Y,16:15,17:15,H,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69050,SOWK,NURS-605,353,2,2,Professional Issues in Advanc,ed Practice Nursing,C,Y,9:30,10:20,T,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69051,SOWK,NURS-605,353,2,2,Professional Issues in Advanc,ed Practice Nursing,C,Y,9:30,10:20,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69052,SOWK,NURS-605,353,2,2,Professional Issues in Advanc,ed Practice Nursing,C,Y,14:30,15:20,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69053,SOWK,NURS-606,353,2,2,Health Policy Principles in C,hanging Health Care Contexts,C,Y,11:00,11:50,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69055,SOWK,NURS-606,353,2,2,Health Policy Principles in C,hanging Health Care Contexts,C,Y,12:45,13:35,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69054,SOWK,NURS-606,353,2,2,Health Policy Principles in C,hanging Health Care Contexts,C,Y,12:45,13:35,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69056,SOWK,NURS-607,353,2,2,Theory: Family Primary Care,,C,Y,9:30,10:20,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69059,SOWK,NURS-607,353,2,2,Theory: Family Primary Care,,C,Y,15:45,16:35,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69058,SOWK,NURS-607,353,2,2,Theory: Family Primary Care,,C,Y,11:00,11:50,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69057,SOWK,NURS-607,353,2,2,Theory: Family Primary Care,,C,Y,14:30,15:20,T,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69065,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,16:15,17:15,W,4,A           VAC,4,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69060,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,12:45,13:45,T,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69061,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,14:45,15:45,T,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69063,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,14:30,15:30,W,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69064,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,14:30,15:30,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69062,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,16:15,17:15,T,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
69066,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Pr,imary Care,C,Y,18:00,19:00,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Nursing,
60500,SOWK,SOWK-350,1,4,4,Adolescent Gang Intervention,,C,Y,10:00,11:50,MW,27,MRF229,27,Suzanne Dworak-Peck School of Social Work,UPC,30,1/13/2020,5/1/2020,Social Work,
60501,SOWK,SOWK-350,1,4,4,Adolescent Gang Intervention,,C,Y,16:00,17:50,MW,28,MRF229,28,Suzanne Dworak-Peck School of Social Work,UPC,30,1/13/2020,5/1/2020,Social Work,
67010,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,9:30,10:45,F,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67009,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,8:45,10:00,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67005,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,18:30,19:45,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67001,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,17:45,19:00,M,15,A           VAC,15,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67008,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,7:00,8:15,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67004,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,16:45,18:00,W,15,A           VAC,15,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67006,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,16:45,18:00,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67007,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,18:30,19:45,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67002,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,16:00,17:15,T,15,A           VAC,15,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67000,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,16:00,17:15,M,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67003,SOWK,SOWK-506,735,3,3,Human Behavior and the Social,Environment,C,Y,17:45,19:00,T,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67018,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,11:15,12:30,F,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67014,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,18:30,19:45,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67013,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,16:45,18:00,W,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67015,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,7:00,8:15,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67011,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,16:00,17:15,M,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67017,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,9:30,10:45,F,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67012,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,17:45,19:00,M,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
67016,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Profes,sional Social Work,C,Y,8:45,10:00,H,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,OFC,1,1/13/2020,5/2/2020,Social Work,
