SECTION,SCHOOL,COURSE_CODE.,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE................................................................................................................................................................................................................................................................................................,MODE,Link    PUBLISH?,START_TIME,END_TIME,DAYS..,TOTAL_ENR,MODALITY    ASSIGNED_ROOM,TOTAL_ENR,DEPT.OWNER.NAME...................................,.................................................,CAMPUS,SEATS,Beg Date..,End Date..,DEPARTMENT.................................................................
69053,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Primary Care,C,Y,18:00,19:20,W,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,,OFC,7,5/18/2020,8/8/2020,Nursing
69050,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Primary Care,C,Y,18:00,19:20,T,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,,OFC,7,5/18/2020,8/8/2020,Nursing
69054,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Primary Care,C,Y,18:00,19:20,W,6,A           VAC,6,Suzanne Dworak-Peck School of Social Work,,OFC,7,5/18/2020,8/8/2020,Nursing
69052,SOWK,NURS-608,353,3,3,Clinical Practicum: Family Primary Care,C,Y,16:45,18:05,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,7,5/18/2020,8/8/2020,Nursing
67003,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,9:05,10:40,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67006,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,16:00,17:35,W,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67007,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,18:05,19:40,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67008,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,7:00,8:35,H,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67000,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,16:00,17:35,M,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67005,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,18:05,19:40,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67002,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,7:00,8:35,T,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67009,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,9:05,10:40,H,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67004,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,16:00,17:35,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67001,SOWK,SOWK-506,735,3,3,Human Behavior and the Social Environment,C,Y,18:05,19:40,M,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67010,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,16:00,17:35,M,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67014,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,7:00,8:35,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67016,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,7:00,8:35,F,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67012,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,16:00,17:35,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67011,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,18:05,19:40,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67015,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,9:05,10:40,H,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67013,SOWK,SOWK-536,735,3,3,Policy and Advocacy in Professional Social Work,C,Y,18:05,19:40,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67018,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,12:05,13:40,M,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67019,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,7:00,8:35,T,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67017,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,10:00,11:35,M,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67024,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,18:05,19:40,W,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67027,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,10:00,11:35,F,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67028,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,12:05,13:40,F,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67020,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,9:05,10:40,T,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67022,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,18:05,19:40,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67025,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,16:00,17:35,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67021,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,16:00,17:35,W,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67026,SOWK,SOWK-544,735,3,3,"Social Work Practice With Individuals, Families, and Groups",C,Y,18:05,19:40,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67029,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,10:00,11:35,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67035,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,10:00,11:35,F,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67034,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,18:05,19:40,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67031,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,16:00,17:35,W,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67033,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,16:00,17:35,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67030,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,12:05,13:40,M,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67038,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,10:05,11:40,S,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67032,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,18:05,19:40,W,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67037,SOWK,SOWK-546,735,3,3,Science of Social Work,C,Y,8:00,9:35,S,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67114,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,18:05,19:40,H,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67115,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,18:05,19:40,H,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67117,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,9:05,10:40,F,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67116,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,7:00,8:35,F,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67113,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,16:00,17:35,H,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67111,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,10:00,11:35,H,5,A           VAC,5,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67112,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,12:05,13:40,H,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67109,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,10:00,11:35,T,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67107,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,7:00,8:35,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67108,SOWK,SOWK-588,735,2,2,Integrative Learning for Social Work Practice,C,Y,9:05,10:40,M,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67050,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,18:00,20:30,TH,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67048,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,14:00,16:30,TH,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67052,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,9:45,12:15,HS,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67040,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,9:45,12:15,MW,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67042,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,16:15,18:45,MW,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67046,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,9:45,12:15,TH,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67044,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,18:00,20:30,MW,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67051,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,7:00,9:30,WF,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67045,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,7:00,9:30,TH,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67049,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,16:15,18:45,TH,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67043,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,7:00,9:30,MF,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67047,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,11:45,14:15,TH,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67041,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,11:45,14:15,MW,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67039,SOWK,SOWK-589A,735,3,3,Applied Learning in Field Education,C,Y,7:00,9:30,MW,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67121,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,21,A           VAC,21,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67122,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67120,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,16,A           VAC,16,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67118,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,20,A           VAC,20,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
67123,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,18,A           VAC,18,Suzanne Dworak-Peck School of Social Work,,OFC,19,5/18/2020,8/8/2020,Social Work
67119,SOWK,SOWK-589B,735,3,3,Applied Learning in Field Education,C,Y,TBA,TBA,,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,1,5/18/2020,8/8/2020,Social Work
60402,SOWK,SOWK-608,143,3,3,Research and Critical Analysis for Social Work,C,Y,16:00,17:35,T,13,OFFICE,13,Suzanne Dworak-Peck School of Social Work,,UPC,13,5/26/2020,8/15/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67500,SOWK,SOWK-608,274,3,3,Research and Critical Analysis for Social Work,C,Y,16:00,17:35,H,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/26/2020,8/15/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67053,SOWK,SOWK-608,735,3,3,Research and Critical Analysis for Social Work,C,Y,16:00,17:35,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67055,SOWK,SOWK-608,735,3,3,Research and Critical Analysis for Social Work,C,Y,7:00,8:35,T,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67054,SOWK,SOWK-608,735,3,3,Research and Critical Analysis for Social Work,C,Y,18:05,19:40,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67057,SOWK,SOWK-608,735,3,3,Research and Critical Analysis for Social Work,C,Y,18:05,19:40,W,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,12,5/18/2020,8/8/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67056,SOWK,SOWK-608,735,3,3,Research and Critical Analysis for Social Work,C,Y,9:05,10:40,T,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
,,,,,,with Children and Families,,,,,,,,,,,,,,,
67058,SOWK,SOWK-609,735,3,3,Introduction to Social Work Practice with,C,Y,10:00,11:35,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67059,SOWK,SOWK-609,735,3,3,Introduction to Social Work Practice with,C,Y,12:05,13:40,T,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67063,SOWK,SOWK-609,735,3,3,Introduction to Social Work Practice with,C,Y,9:05,10:40,H,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67060,SOWK,SOWK-609,735,3,3,Introduction to Social Work Practice with,C,Y,16:00,17:35,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67062,SOWK,SOWK-609,735,3,3,Introduction to Social Work Practice with,C,Y,7:00,8:35,H,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,11,5/18/2020,8/8/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67501,SOWK,SOWK-609,274,3,3,Introduction to Social Work Practice with,C,Y,9:05,10:40,T,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/26/2020,8/15/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
60899,SOWK,SOWK-609,143,3,3,Introduction to Social Work Practice with,C,Y,16:00,17:35,W,13,OFFICE,13,Suzanne Dworak-Peck School of Social Work,,UPC,13,5/26/2020,8/15/2020,Social Work
,,,,,,"Children, Youth and Families",,,,,,,,,,,,,,,
67502,SOWK,SOWK-610,274,3,3,Social Work Practice with Children and Families,C,Y,18:05,19:40,H,7,A           VAC,7,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/26/2020,8/15/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
60436,SOWK,SOWK-610,143,3,3,Social Work Practice with Children and Families,C,Y,16:00,17:35,H,13,OFFICE,13,Suzanne Dworak-Peck School of Social Work,,UPC,13,5/26/2020,8/15/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67066,SOWK,SOWK-610,735,3,3,Social Work Practice with Children and Families,C,Y,16:00,17:35,W,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67068,SOWK,SOWK-610,735,3,3,Social Work Practice with Children and Families,C,Y,7:00,8:35,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67065,SOWK,SOWK-610,735,3,3,Social Work Practice with Children and Families,C,Y,12:05,13:40,T,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67067,SOWK,SOWK-610,735,3,3,Social Work Practice with Children and Families,C,Y,18:05,19:40,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67069,SOWK,SOWK-610,735,3,3,Social Work Practice with Children and Families,C,Y,9:05,10:40,H,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
,,,,,,Across Settings,,,,,,,,,,,,,,,
67289,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,9:05,10:40,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67286,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,16:00,17:35,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67287,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,18:05,19:40,W,10,A           VAC,10,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67290,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,8:00,9:35,S,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67291,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,10:05,11:40,S,8,A           VAC,8,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67288,SOWK,SOWK-611,735,3,3,Leadership and Management in Social Work,C,Y,7:00,8:35,H,9,A           VAC,9,Suzanne Dworak-Peck School of Social Work,,OFC,10,5/18/2020,8/8/2020,Social Work
67239,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,9:05,10:40,M,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,,OFC,14,5/18/2020,8/8/2020,Social Work
67238,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,7:00,8:35,M,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67240,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,16:00,17:35,T,14,A           VAC,14,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67241,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,18:05,19:40,T,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67242,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,16:00,17:35,T,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67243,SOWK,SOWK-612,735,3,3,Assessment and Diagnosis of Mental Disorders,C,Y,18:05,19:40,T,13,A           VAC,13,Suzanne Dworak-Peck School of Social Work,,OFC,13,5/18/2020,8/8/2020,Social Work
67128,SOWK,SOWK-613,735,3,3,Social Work Practice with Children and Families,C,Y,16:00,17:35,W,12,A           VAC,12,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
,,,,,,in Early and Middle Childhood,,,,,,,,,,,,,,,
67124,SOWK,SOWK-613,735,3,3,Social Work Practice with Children and Families,C,Y,10:00,11:35,M,11,A           VAC,11,Suzanne Dworak-Peck School of Social Work,,OFC,9,5/18/2020,8/8/2020,Social Work
